Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
Yo Las Pongo,Deorro,57,0.706,0.92,150.058,0.0409,191353,"['Dutch House', 'EDM', 'Electro House', 'Melbourne Bounce', 'Melbourne Bounce International', 'Pop Dance', 'Progressive Electro House']",65,6VD4UEUPvtsemqD3mmTqCR,7qJSQ78QTzlEoklmPZmiKy,https://i.scdn.co/image/ab6761610000f1786927317407c8e2499d0cd39f
Front To Back,Deorro,57,0.779,0.973,128.002,0.0685,147323,"['Dutch House', 'EDM', 'Electro House', 'Melbourne Bounce', 'Melbourne Bounce International', 'Pop Dance', 'Progressive Electro House']",65,6VD4UEUPvtsemqD3mmTqCR,1gslLpyXjUJ42G8us7B2xm,https://i.scdn.co/image/ab6761610000f1786927317407c8e2499d0cd39f
Savage,Deorro,66,0.694,0.7,127.965,0.0488,167500,"['Dutch House', 'EDM', 'Electro House', 'Melbourne Bounce', 'Melbourne Bounce International', 'Pop Dance', 'Progressive Electro House']",65,6VD4UEUPvtsemqD3mmTqCR,76A1RRDEyHKtmV3Vh6PeVN,https://i.scdn.co/image/ab6761610000f1786927317407c8e2499d0cd39f
Five More Hours,Deorro,75,0.699,0.883,127.961,0.219,211975,"['Dutch House', 'EDM', 'Electro House', 'Melbourne Bounce', 'Melbourne Bounce International', 'Pop Dance', 'Progressive Electro House']",65,6VD4UEUPvtsemqD3mmTqCR,3MOECVkNshqHYTPt5DZcdN,https://i.scdn.co/image/ab6761610000f1786927317407c8e2499d0cd39f
I Like It - Dillon Francis Remix,Dillon Francis,57,0.731,0.854,150.163,0.149,219200,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,6WK7h2WfMmnX7zOZnfzoYo,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Once Again,Dillon Francis,61,0.725,0.883,126.033,0.0642,160014,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,0FzqS9TaYAKwhjdIXfphtd,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Real Love,Dillon Francis,56,0.549,0.793,123.893,0.104,135265,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,4Juaa2ppIOYcSWbrVtcrNp,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Shivers (Dillon Francis Remix) [Main Mix],Dillon Francis,60,0.744,0.828,124.029,0.0289,127766,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,59zbXPD0j7JxsVVm480g3b,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Pretty People (feat. INJI),Dillon Francis,50,0.779,0.853,130.013,0.0432,149771,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,34byviA7fqYwrnx2bctSVi,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Move It,Dillon Francis,60,0.796,0.894,127.009,0.0502,201259,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,2YUVIkvZ2tPEZYTepX6oT9,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Rainy (with REI AMI),Dillon Francis,59,0.735,0.628,121.972,0.0346,164286,"['Brostep', 'EDM', 'Electro House', 'Moombahton', 'Pop Dance', 'Progressive Electro House', 'Slap House']",62,5R3Hr2cnCCjt220Jmt2xLf,4feAKLuq3ShnAA84HcUFvf,https://i.scdn.co/image/ab6761610000f178c61c75f2f76dbcd5f49a3e8c
Eat Your Man (with Nelly Furtado),Dom Dolla,75,0.738,0.883,125.04,0.0818,197164,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,6Ea2oEzysv4UECGNxL1IEW,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
Define,Dom Dolla,62,0.405,0.808,122.043,0.0355,232129,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,3B1Je3rlEac3p4ikYW13zw,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
Rhyme Dust,Dom Dolla,67,0.925,0.561,128.034,0.176,181364,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,5mKiwDDrwG22qKKVL6JZqF,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Dom Dolla,62,0.716,0.897,127.03,0.0629,274141,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,49ozuucNvoHNstYChqEzPU,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
Take It,Dom Dolla,64,0.851,0.742,123.033,0.0377,234440,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,14fIlfcmFPlj4V2IazeJ25,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
Pump the Brakes,Dom Dolla,58,0.813,0.668,124.01,0.096,220581,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,1Gz2E1chOzRyhFXHJYWw8y,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
Saving Up,Dom Dolla,78,0.747,0.822,129.994,0.0721,207514,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,787Y2idwCU2Rk60Prv4wpr,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
San Frandisco,Dom Dolla,63,0.779,0.937,125.025,0.0496,185000,"['Australian House', 'Deep Groove House', 'House']",68,205i7E8fNVfojowcQSfK9m,3T00mhdOYUuM5yiuPs3xhs,https://i.scdn.co/image/ab6761610000f178284b0239328d2d0b9abbb437
Bless Me (with Discrete),Dombresky,56,0.693,0.878,129.998,0.0386,190384,"['Bass House', 'Electro House', 'House', 'Tech House']",51,2GVtgxcx7jg5xVCZsIHSGN,4fntxnmBljT1Ve03u0njYg,https://i.scdn.co/image/ab6761610000f17899d30c16a0be49121aa0875b
Soul Sacrifice,Dombresky,58,0.847,0.934,126.035,0.0442,232211,"['Bass House', 'Electro House', 'House', 'Tech House']",51,2GVtgxcx7jg5xVCZsIHSGN,4vEHTE0TocuaKZqiSq0UIS,https://i.scdn.co/image/ab6761610000f17899d30c16a0be49121aa0875b
Do You Remember,Dombresky,46,0.619,0.961,123.993,0.0369,206000,"['Bass House', 'Electro House', 'House', 'Tech House']",51,2GVtgxcx7jg5xVCZsIHSGN,4l8YHDorwOW8xeczmSfn0a,https://i.scdn.co/image/ab6761610000f17899d30c16a0be49121aa0875b
Dirty Secret,Dombresky,46,0.709,0.939,126.031,0.0407,139888,"['Bass House', 'Electro House', 'House', 'Tech House']",51,2GVtgxcx7jg5xVCZsIHSGN,7BnnEny1hfJYK8bkq45R0D,https://i.scdn.co/image/ab6761610000f17899d30c16a0be49121aa0875b
El Beso (feat. Mathieu Ruz),Dombresky,51,0.653,0.962,125.97,0.0454,211547,"['Bass House', 'Electro House', 'House', 'Tech House']",51,2GVtgxcx7jg5xVCZsIHSGN,0Rgi5EktdB5EFgMjU4YTnx,https://i.scdn.co/image/ab6761610000f17899d30c16a0be49121aa0875b
In My Room (feat. SHELLS),Dombresky,58,0.679,0.958,128.025,0.0801,145872,"['Bass House', 'Electro House', 'House', 'Tech House']",51,2GVtgxcx7jg5xVCZsIHSGN,1P5MpILPf5pgEmsZzqEVoy,https://i.scdn.co/image/ab6761610000f17899d30c16a0be49121aa0875b
Move (feat. NEZ),Eats Everything,35,0.654,0.897,131.029,0.0424,182748,"['Deep Disco House', 'House', 'Raw Techno']",41,4W991QdgKWX4TO864ypInA,7IyIclEFVbKenXYwzHitcX,https://i.scdn.co/image/ab6761610000f17856053d283450f5ef9196f9bd
Flash - Eats Everything Remix,Eats Everything,35,0.761,0.69,128.0,0.0637,410124,"['Deep Disco House', 'House', 'Raw Techno']",41,4W991QdgKWX4TO864ypInA,19VopGXSNK7wUyHA7FPKgL,https://i.scdn.co/image/ab6761610000f17856053d283450f5ef9196f9bd
U (I Got A Feeling) [Mixed] - Eats Everything Reebeef,Eats Everything,42,0.643,0.78,130.988,0.0561,72937,"['Deep Disco House', 'House', 'Raw Techno']",41,4W991QdgKWX4TO864ypInA,19PPrhA02Wz3DxUDj9xEYp,https://i.scdn.co/image/ab6761610000f17856053d283450f5ef9196f9bd
Space Raiders - Charlotte de Witte Remix,Eats Everything,52,0.746,0.731,131.998,0.107,438720,"['Deep Disco House', 'House', 'Raw Techno']",41,4W991QdgKWX4TO864ypInA,5uMQ5KyDps1UE3LCltJq2r,https://i.scdn.co/image/ab6761610000f17856053d283450f5ef9196f9bd
Get Up,Eats Everything,52,0.51,0.833,126.978,0.0602,186862,"['Deep Disco House', 'House', 'Raw Techno']",41,4W991QdgKWX4TO864ypInA,3uO4nLDiJMH2DkixEFcHIN,https://i.scdn.co/image/ab6761610000f17856053d283450f5ef9196f9bd
Drop It Down,Eli Brown,54,0.692,0.898,134.983,0.0729,206000,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,6euR4VW88wRwG6TTXI8YEE,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
XTC,Eli Brown,56,0.703,0.929,128.005,0.0661,156630,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,7CN6ZYIX338ekn7pb2CpQp,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
RIDE OR DIE,Eli Brown,56,0.66,0.867,133.955,0.141,189855,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,29uCsFSUSVktiMUZdzqpiD,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
Love Is Free,Eli Brown,58,0.726,0.912,136.968,0.0714,172563,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,1wGXpLDlQg5ClZ2epImCEc,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
Be The One,Eli Brown,76,0.659,0.93,135.977,0.043,169852,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,1cQld05IcUDw3RCFt7uymW,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
Fading to Black - Bart Skils Remix,Eli Brown,52,0.652,0.97,131.007,0.0705,285801,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,4iJf345WG3JpkJH7LsfTDW,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
Believe,Eli Brown,57,0.789,0.976,131.99,0.057,408669,"['House', 'Tech House', 'UK Dance']",60,5lVNSw2GPci8kebrAQpZqU,1STyRAWBlr18jm9aRBVrqE,https://i.scdn.co/image/ab6761610000f1780f9b9210b2276c1268ece518
Stop It,FISHER,70,0.859,0.824,124.015,0.0512,163790,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,627JZ3dVd88Xc5IoHOeNT5,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
You Little Beauty,FISHER,68,0.926,0.951,123.987,0.0924,206587,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,1gRQxbfL4ULWyTosgXSbWT,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
TAKE IT OFF,FISHER,76,0.884,0.707,127.013,0.202,194604,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,7zp9FOU4cjFdGN1zdWTvcB,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
Just Feels Tight,FISHER,62,0.808,0.994,127.004,0.071,197977,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,2cegJfpyiaWXclqj5HRsZG,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
It's A Killa,FISHER,62,0.78,0.914,125.986,0.0435,200028,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,2cAYjs1WvosMFadzTDmmzD,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
"World, Hold On - FISHER Rework",FISHER,65,0.781,0.889,127.01,0.0573,178304,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,6quGF3Kvzd5WYEEuCmvCe1,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
Losing It,FISHER,75,0.76,0.964,125.003,0.0577,248035,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,6ho0GyrWZN3mhi9zVRW7xi,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
Yeah The Girls,FISHER,65,0.755,0.968,126.007,0.0424,194310,"['Australian House', 'House']",70,1VJ0briNOlXRtJUAzoUJdt,2ST4u9GusI2ddDfuMvXA5l,https://i.scdn.co/image/ab6761610000f178cd3fb82b1270a175ed000118
Love Me Right,Franky Rizardo,50,0.736,0.736,128.017,0.0373,188671,"['Circuit', 'Dutch Tech House', 'House']",50,2UgphhGSlC9QWgaZWUOCkl,3SfytvcxqoQWgITH0r9QY0,https://i.scdn.co/image/ab6761610000f178bff56f9e3368da1926023e5a
Make Me - Franky Rizardo Remix,Franky Rizardo,59,0.686,0.727,129.973,0.0417,195692,"['Circuit', 'Dutch Tech House', 'House']",50,2UgphhGSlC9QWgaZWUOCkl,57508shL0obX0KUOUL8CJk,https://i.scdn.co/image/ab6761610000f178bff56f9e3368da1926023e5a
Down - Franky Rizardo Remix,Franky Rizardo,48,0.784,0.924,123.988,0.0475,238026,"['Circuit', 'Dutch Tech House', 'House']",50,2UgphhGSlC9QWgaZWUOCkl,0U65qiH70mcfB1wyF0Mal0,https://i.scdn.co/image/ab6761610000f178bff56f9e3368da1926023e5a
Ain't Nobody,Franky Rizardo,44,0.8,0.842,129.005,0.0877,181395,"['Circuit', 'Dutch Tech House', 'House']",50,2UgphhGSlC9QWgaZWUOCkl,1YWN4q25f70rdmntlWV2kY,https://i.scdn.co/image/ab6761610000f178bff56f9e3368da1926023e5a
No Judgement - Kölsch Remix Edit,Franky Rizardo,42,0.554,0.951,127.027,0.0354,257006,"['Circuit', 'Dutch Tech House', 'House']",50,2UgphhGSlC9QWgaZWUOCkl,0Dwb20y4Y174GDvLw0Dr51,https://i.scdn.co/image/ab6761610000f178bff56f9e3368da1926023e5a
Out The Fire (At The Hotel) - Radio Edit,Franky Rizardo,61,0.849,0.912,128.03,0.321,214687,"['Circuit', 'Dutch Tech House', 'House']",50,2UgphhGSlC9QWgaZWUOCkl,1xZOYV0Z6i7z0nAnyL1zmT,https://i.scdn.co/image/ab6761610000f178bff56f9e3368da1926023e5a
Alive,Franky Wah,53,0.605,0.902,122.966,0.0378,233170,"['Melodic House', 'UK Dance', 'UK House']",51,3IG3Ub4ra8AuSxCFDVkVco,43yv23e1pejzlyvs5Fsa5w,https://i.scdn.co/image/ab6761610000f178f86a823b09ee1c40138b83d6
Under The Sun,Franky Wah,53,0.633,0.916,121.99,0.0357,208374,"['Melodic House', 'UK Dance', 'UK House']",51,3IG3Ub4ra8AuSxCFDVkVco,1eKSPMRzGdglxelX3kyrqc,https://i.scdn.co/image/ab6761610000f178f86a823b09ee1c40138b83d6
The World You See,Franky Wah,54,0.545,0.903,126.0,0.0485,217515,"['Melodic House', 'UK Dance', 'UK House']",51,3IG3Ub4ra8AuSxCFDVkVco,4TQgbkv9CF1Qy4GIfpZeSO,https://i.scdn.co/image/ab6761610000f178f86a823b09ee1c40138b83d6
Worlds Apart,Franky Wah,51,0.612,0.859,126.006,0.0293,219000,"['Melodic House', 'UK Dance', 'UK House']",51,3IG3Ub4ra8AuSxCFDVkVco,6TZvMl21P031RvQhFkEyUq,https://i.scdn.co/image/ab6761610000f178f86a823b09ee1c40138b83d6
Lost In Space,Franky Wah,46,0.668,0.893,124.012,0.0368,451500,"['Melodic House', 'UK Dance', 'UK House']",51,3IG3Ub4ra8AuSxCFDVkVco,2lM24gK4169rgBHKca0xr3,https://i.scdn.co/image/ab6761610000f178f86a823b09ee1c40138b83d6
Name of Love,Franky Wah,47,0.813,0.705,123.994,0.0469,195483,"['Melodic House', 'UK Dance', 'UK House']",51,3IG3Ub4ra8AuSxCFDVkVco,7jBeqtv9JMIbZnawM1iTJx,https://i.scdn.co/image/ab6761610000f178f86a823b09ee1c40138b83d6
Nobody,Gorgon City,57,0.697,0.664,120.041,0.0275,199013,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,1pJwEPkqfgtmV68vYQ7RyD,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
Lost & Found,Gorgon City,49,0.758,0.601,124.964,0.034,239146,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,4pv3fXGEcTL8wquXrf8sjr,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
Imagination,Gorgon City,52,0.677,0.706,121.994,0.0324,217960,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,2VGTe5PkHOlZuayLYDjtb1,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
House Arrest,Gorgon City,56,0.654,0.818,123.982,0.0332,216441,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,3KJkOfudvW9zxBwjuRBK1G,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
Foolproof,Gorgon City,47,0.626,0.83,124.006,0.0356,267348,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,5gG6PYwH4eIjEfACbfx4WB,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
Ready For Your Love,Gorgon City,47,0.677,0.753,121.939,0.154,198880,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,5wGLQvq6JoxYZX7V3ymPS5,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
Real Life,Gorgon City,56,0.543,0.74,123.915,0.0557,205773,"['Future Garage', 'House', 'Pop Dance', 'UK Dance']",61,4VNQWV2y1E97Eqo2D5UTjx,6jz9EMWHffNKVlZQVXOLoz,https://i.scdn.co/image/ab6761610000f17808eedfcb1aec434fe60a46ec
You Were Loved (with OneRepublic),Gryffin,48,0.635,0.7,123.982,0.0455,222580,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,5gzZnru34wdecgMUQR2UO0,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
All You Need To Know (feat. Calle Lehmann),Gryffin,60,0.53,0.729,139.929,0.0376,238337,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,4TIkSdsNSfqpuq6ZYvCjAz,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
Forever (feat. Elley Duhé),Gryffin,56,0.555,0.779,137.984,0.0416,187384,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,14dLEccPdsIvZdaMfimZEt,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
Body Back (feat. Maia Wright),Gryffin,60,0.687,0.832,123.036,0.0366,214546,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,57DJaoHdeeRrg7MWthNnee,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
Woke Up in Love,Gryffin,66,0.649,0.586,106.031,0.0385,216880,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,07QIetdCyAEox3Q5qqJT43,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
Tie Me Down (with Elley Duhé),Gryffin,63,0.608,0.845,98.976,0.0597,218239,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,2zh01m4PiHaZz4BAm0NRxs,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
Desire - Gryffin Remix,Gryffin,64,0.543,0.876,122.058,0.0512,268840,"['EDM', 'Pop Dance']",65,2ZRQcIgzPCVaT9XKhXZIzh,6JzCO4ZzxAXhY86vTcqM1Q,https://i.scdn.co/image/ab6761610000f178bfbd11b7cb9185f08b69da7c
WTF (feat. Amber Van Day),HUGEL,66,0.808,0.737,123.985,0.0526,160686,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,0gn93i7HJt0calph67R5Wu,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
Stay High,HUGEL,68,0.712,0.82,128.005,0.0382,188320,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,7LXimIqTYO76Utly8VFABu,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
Mamma Mia (feat. Amber Van Day),HUGEL,61,0.833,0.826,125.885,0.203,122009,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,5pqH6aEfTKoFCr7IE6urm3,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
Aguila (feat. Cumbiafrica),HUGEL,65,0.812,0.818,125.0,0.0439,168600,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,1TAWywmhj68rLpor3w8J0X,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
El Sueno,HUGEL,60,0.701,0.879,126.007,0.0763,171428,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,4DndSKZKWXbbBxi5lO4QUP,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
Morenita,HUGEL,71,0.639,0.769,123.983,0.0383,176491,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,0pIiCv0GdhtsOjCJ5Y7zHj,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
Breaking Me - HUGEL Remix,HUGEL,65,0.85,0.585,126.0,0.0488,171904,['Deep House'],66,5PlfkPxwCpRRWQJBxCa0By,0XX5PxqMoXAPxBZ0qYqSwI,https://i.scdn.co/image/ab6761610000f178ed828214421d3e5b21dfebbe
Sway (feat. Dope Earth Alien),HoneyLuv,47,0.836,0.878,126.014,0.0472,167619,['Tech House'],41,1sl3gVNz3Nxd4poA8f76sl,0KgDKuaHnbZOzz8adnnfxd,https://i.scdn.co/image/ab6761610000f17870694d7742d4c1b844983a71
365 (Thr33 6ix 5ive),HoneyLuv,58,0.788,0.96,123.99,0.0499,151283,['Tech House'],41,1sl3gVNz3Nxd4poA8f76sl,5Q4MxA344M8VyFieIC4YTk,https://i.scdn.co/image/ab6761610000f17870694d7742d4c1b844983a71
Sex & The City - MK Remix,HoneyLuv,43,0.798,0.9,132.0,0.0644,187142,['Tech House'],41,1sl3gVNz3Nxd4poA8f76sl,3DtxjODCIa3IsMYlIpmbWt,https://i.scdn.co/image/ab6761610000f17870694d7742d4c1b844983a71
Let's Get Sexy,HoneyLuv,35,0.807,0.691,124.989,0.076,215062,['Tech House'],41,1sl3gVNz3Nxd4poA8f76sl,3cC0Sjo7Ic6nrdZf80scPc,https://i.scdn.co/image/ab6761610000f17870694d7742d4c1b844983a71
Move Your Body (feat. Moxie Knox),HoneyLuv,43,0.763,0.688,125.0,0.0429,190625,['Tech House'],41,1sl3gVNz3Nxd4poA8f76sl,2QUjCgRuF6grKzr4mINjs8,https://i.scdn.co/image/ab6761610000f17870694d7742d4c1b844983a71
FOCUS,JOYRYDE,47,0.577,0.933,149.959,0.543,244876,"['Bass House', 'Brostep', 'EDM', 'Electro House', 'Electronic Trap']",47,24neLwyYRyj4ItaGnFeIT0,2sUkRSkI5BlEvZpQGZSA8I,https://i.scdn.co/image/ab6761610000f178f14cf3e823e826e73f877667
ON FIRE,JOYRYDE,53,0.784,0.91,125.026,0.0823,203520,"['Bass House', 'Brostep', 'EDM', 'Electro House', 'Electronic Trap']",47,24neLwyYRyj4ItaGnFeIT0,09HjLlsBh3iqLEkOgH4Ac4,https://i.scdn.co/image/ab6761610000f178f14cf3e823e826e73f877667
THE BOX,JOYRYDE,45,0.788,0.952,126.05,0.215,278571,"['Bass House', 'Brostep', 'EDM', 'Electro House', 'Electronic Trap']",47,24neLwyYRyj4ItaGnFeIT0,6krePyBjPsnPH5AkHzylJx,https://i.scdn.co/image/ab6761610000f178f14cf3e823e826e73f877667
YUCK,JOYRYDE,45,0.714,0.86,149.985,0.237,180000,"['Bass House', 'Brostep', 'EDM', 'Electro House', 'Electronic Trap']",47,24neLwyYRyj4ItaGnFeIT0,2ywYb64eCfXm9CQd8AyJuO,https://i.scdn.co/image/ab6761610000f178f14cf3e823e826e73f877667
DAMN,JOYRYDE,56,0.715,0.962,149.974,0.26,220839,"['Bass House', 'Brostep', 'EDM', 'Electro House', 'Electronic Trap']",47,24neLwyYRyj4ItaGnFeIT0,3sI0ekqQTE7NxdZhNFqF93,https://i.scdn.co/image/ab6761610000f178f14cf3e823e826e73f877667
WINDOWS FT. RICK RO$$,JOYRYDE,45,0.691,0.931,160.158,0.354,234750,"['Bass House', 'Brostep', 'EDM', 'Electro House', 'Electronic Trap']",47,24neLwyYRyj4ItaGnFeIT0,47pgDM5iCb9PYyXYpOPFyF,https://i.scdn.co/image/ab6761610000f178f14cf3e823e826e73f877667
Disconnected,James Hype,63,0.842,0.811,125.995,0.109,194523,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,3MK2rvp7XjarzRKFrPGMOb,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
Ferrari,James Hype,84,0.847,0.69,125.004,0.0493,186661,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,4zN21mbAuaD0WqtmaTZZeP,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
Drums (Feat. Kim Petras),James Hype,76,0.803,0.834,128.008,0.0366,152400,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,4AFlChQQJbB1MOCgOiiyYc,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
Dancing,James Hype,57,0.74,0.877,125.033,0.0497,240480,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,7xbBNB9bivza5vrYfnZJYg,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
You Give Me A Feeling,James Hype,71,0.761,0.867,126.03,0.0499,185896,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,2qRKTg13LJGHO4fmQTWT7x,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
More Than Friends,James Hype,63,0.81,0.885,122.985,0.108,140698,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,53SnCRcGrB2UCqNGyYZhJD,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
