Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
Falling Down (with Nick Hexum of 311),311,50,0.655,0.771,139.989,0.0334,198282,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,5A9xSuOZGQJNdRGEWVNGeI,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
Love Song,311,62,0.625,0.686,139.817,0.0309,211693,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,3mtukCAgd0mE260QcBfXAX,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
Beautiful Disaster,311,63,0.576,0.738,168.132,0.0353,238400,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,0LtsuNRz3IMRrHCYO9fKRk,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
I'll Be Here Awhile,311,56,0.638,0.867,142.045,0.0312,209693,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,1mHZhWJu6RVJhyu3USZdI5,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
Down,311,61,0.441,0.922,175.411,0.0655,172160,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,0HDaKOlVAfUWXdFR2RhBtN,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
Amber,311,69,0.663,0.697,166.001,0.0473,206973,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,6Fe3Flc9SjE03pqwD6PVQl,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
Champagne,311,56,0.66,0.622,174.15,0.0646,184973,"['Alternative Metal', 'Alternative Rock', 'Funk Metal', 'Funk Rock', 'Nu Metal', 'Pop Rock', 'Rap Rock', 'Reggae Fusion']",61,41Q0HrwWBtuUkJc7C1Rp6K,4cSSUpptr7r125fK5nRJhP,https://i.scdn.co/image/ab6761610000f17840d6cf99f1e4c6c8ad47411f
Terry,Action Bronson,52,0.376,0.62,87.538,0.367,289492,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,6bj42Hzr3RErxhfgSTdSx6,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Imported Goods,Action Bronson,62,0.619,0.937,93.294,0.355,249773,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,697zIbTO0LMhupzGblYREm,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Actin Crazy,Action Bronson,54,0.5,0.622,165.503,0.619,239466,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,3clX2NMmjaAHmBjeTSa9vV,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Easy Rider,Action Bronson,54,0.422,0.851,93.649,0.0398,259301,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,4AH8GJVosfrbfhe5NVTAnx,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Red Dot Music (feat. Action Bronson),Action Bronson,57,0.537,0.686,148.757,0.459,367930,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,3G8xKBPsOgViF0V9ffwozx,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Sergio,Action Bronson,54,0.565,0.548,141.742,0.386,189786,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,26twkVhzkT9nE1HiE6VAsv,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Baby Blue (feat. Chance the Rapper),Action Bronson,62,0.828,0.487,85.027,0.0343,280160,"['Alternative Hip Hop', 'East Coast Hip Hop', 'Hip Hop', 'NYC Rap', 'Queens Hip Hop']",62,7BMccF0hQFBpP6417k1OtQ,7gDwRzJhLs0fFHaGtMDJVM,https://i.scdn.co/image/ab6761610000f178aef8392a62c123944b6383b2
Oh My Angel,Bertha Tillman,46,0.451,0.367,95.465,0.0251,142853,['Souldies'],26,4aBSbKk01HYWR964gGyLg9,6WGFdJ3lRB7e0VDNEzpiAh,https://i.scdn.co/image/ab6761610000f17812900a9c2233197ced73fb32
Lovin' Time,Bertha Tillman,4,0.539,0.883,145.95,0.0457,141280,['Souldies'],26,4aBSbKk01HYWR964gGyLg9,0xDCN2U24g4DBriR1mFRAE,https://i.scdn.co/image/ab6761610000f17812900a9c2233197ced73fb32
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,67,0.357,0.668,139.986,0.0479,267600,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,6s2wpWPFPAgKg2LXxi1Oee,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
The River,Bruce Springsteen,67,0.587,0.536,117.498,0.0304,301546,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,7HrzErXq3TsKOY1gmdIShB,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
I'm On Fire,Bruce Springsteen,79,0.62,0.446,88.591,0.0347,155880,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,3PzsbWSQdLCKDLxn7YZfkM,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
Dancing In the Dark,Bruce Springsteen,82,0.527,0.942,148.723,0.0366,241306,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,7FwBtcecmlpc1sLySPXeGE,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
Secret Garden,Bruce Springsteen,67,0.52,0.329,86.857,0.0266,266613,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,68uuz61IqrSJjO6ffO3yHc,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
Glory Days,Bruce Springsteen,72,0.574,0.96,117.486,0.032,254733,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,2Y90nL1ohB4sgYELDs7uNx,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
Hungry Heart,Bruce Springsteen,72,0.641,0.894,109.823,0.0273,199453,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,1KsI8NEeAna8ZIdojI3FiT,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
Born to Run,Bruce Springsteen,74,0.27,0.944,146.347,0.0975,269920,"['Heartland Rock', 'Mellow Gold', 'Permanent Wave', 'Rock', 'Singer-Songwriter']",74,3eqjTLE0HfPfh78zjh6TqT,6hTcuIQa0sxrrByu9wTD7s,https://i.scdn.co/image/ab6761610000f17881df2fa2f937029ec986bbb8
"Shadow (The Concourse, Knoxville, TN, 1.26.22)",Eggy,34,0.347,0.74,96.481,0.0594,73585,['Jam Band'],29,3gcJMFyZwSnYr9ChgnPpYj,5P6m8Ucd4RhQZ2tQ0PNsOT,https://i.scdn.co/image/ab6761610000f1786457848410f4e295ea5ab11a
Evergreen,Eggy,21,0.469,0.718,144.883,0.0317,331040,['Jam Band'],29,3gcJMFyZwSnYr9ChgnPpYj,1dPh63JwOnauWcdj59cCIc,https://i.scdn.co/image/ab6761610000f1786457848410f4e295ea5ab11a
Figure It Out,Eggy,24,0.429,0.647,125.152,0.0409,338760,['Jam Band'],29,3gcJMFyZwSnYr9ChgnPpYj,4z64nIlAoBSrZ60M8FbgnE,https://i.scdn.co/image/ab6761610000f1786457848410f4e295ea5ab11a
"Jack Straw (Charleston Pour House, Charleston, SC, 3.5.22)",Eggy,23,0.35,0.684,142.012,0.0342,611518,['Jam Band'],29,3gcJMFyZwSnYr9ChgnPpYj,3LSNliIcI1mBMMRDFd7yCi,https://i.scdn.co/image/ab6761610000f1786457848410f4e295ea5ab11a
Пʼята авеню,Gogol Bordello,39,0.676,0.889,102.037,0.105,219736,"['Balkan Brass', 'Gypsy Punk']",43,2SVw939fwuqSobLjF8u78b,3VCfvAZSzmzMwEPBRvnyM9,https://i.scdn.co/image/ab6761610000f1781500190e317b674fc556ba46
Wonderlust King,Gogol Bordello,47,0.578,0.904,135.004,0.168,238040,"['Balkan Brass', 'Gypsy Punk']",43,2SVw939fwuqSobLjF8u78b,1dMG4qWevJIgtwXB0tjszo,https://i.scdn.co/image/ab6761610000f1781500190e317b674fc556ba46
Not A Crime,Gogol Bordello,39,0.373,0.903,138.351,0.109,271000,"['Balkan Brass', 'Gypsy Punk']",43,2SVw939fwuqSobLjF8u78b,1cmbQCAdqY3CDwKZ0bF5sV,https://i.scdn.co/image/ab6761610000f1781500190e317b674fc556ba46
Sally,Gogol Bordello,37,0.476,0.932,138.175,0.248,182680,"['Balkan Brass', 'Gypsy Punk']",43,2SVw939fwuqSobLjF8u78b,2QpW2YvvNEMrSAa0KjLxGF,https://i.scdn.co/image/ab6761610000f1781500190e317b674fc556ba46
Mishto,Gogol Bordello,37,0.513,0.732,115.062,0.0435,411040,"['Balkan Brass', 'Gypsy Punk']",43,2SVw939fwuqSobLjF8u78b,1woDKeK8SbPBRCguV6ZqPp,https://i.scdn.co/image/ab6761610000f1781500190e317b674fc556ba46
Everyday Love,Grace Potter,39,0.609,0.713,79.463,0.0547,181880,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,4kgxlsF8dV96QyZt4nHXMT,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
Mother Road,Grace Potter,37,0.637,0.814,109.504,0.0439,312653,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,0c0V7KFyAXcuxM0XwyDb72,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
Empty Heart,Grace Potter,43,0.688,0.824,85.962,0.0501,195546,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,2eP517crFrL5ggUAEoug16,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
Ripple - Live,Grace Potter,44,0.475,0.696,111.533,0.0366,329046,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,5D9PzL95N2AE7hGj7r8kSw,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
Love Is Love,Grace Potter,41,0.547,0.573,152.963,0.0506,186786,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,3n2J2IqiNafEA11y4IFpHJ,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
The Weight - Live,Grace Potter,48,0.417,0.861,70.379,0.101,354107,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,03qSYwxRCavJccioep27Sx,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
Something That I Want,Grace Potter,76,0.554,0.824,168.956,0.0496,163280,[],58,1PJVVIeS5Wu0wbZDhtC0Ht,3eR3lWuvQqOzhTn91nbRCa,https://i.scdn.co/image/ab6761610000f1788737410727a5d0df043d437f
Lightning Rod,Guster,39,0.198,0.264,75.87,0.0356,175560,['Boston Rock'],47,34XlPCFfB4vT7P1ekWq9Jc,1v58ARuSiyQ6WDLh4AIP07,https://i.scdn.co/image/ab6761610000f178b95136e98d2144f6cfd58a51
Fa Fa,Guster,40,0.674,0.785,115.592,0.0255,283960,['Boston Rock'],47,34XlPCFfB4vT7P1ekWq9Jc,1yFgCrFRaaSpsvtIiqe4O8,https://i.scdn.co/image/ab6761610000f178b95136e98d2144f6cfd58a51
Amsterdam,Guster,47,0.459,0.773,160.547,0.0495,217360,['Boston Rock'],47,34XlPCFfB4vT7P1ekWq9Jc,3fv9cBtpMOaFaIAO4uVRBV,https://i.scdn.co/image/ab6761610000f178b95136e98d2144f6cfd58a51
One Man Wrecking Machine,Guster,46,0.527,0.795,96.925,0.0323,254626,['Boston Rock'],47,34XlPCFfB4vT7P1ekWq9Jc,6jvrVFC5PMSf0aIWRtWmMg,https://i.scdn.co/image/ab6761610000f178b95136e98d2144f6cfd58a51
Barrel of a Gun,Guster,42,0.322,0.766,149.114,0.042,191506,['Boston Rock'],47,34XlPCFfB4vT7P1ekWq9Jc,41Nr8E10Q1ewRRAHNF1wqs,https://i.scdn.co/image/ab6761610000f178b95136e98d2144f6cfd58a51
Satellite,Guster,57,0.545,0.747,131.936,0.0288,273160,['Boston Rock'],47,34XlPCFfB4vT7P1ekWq9Jc,4wOHTxl4euh0hMGU9CJERL,https://i.scdn.co/image/ab6761610000f178b95136e98d2144f6cfd58a51
Light Me Up,Illiterate Light,31,0.545,0.732,89.43,0.0275,240810,['Virginia Indie'],27,1vEqG4Bxz3YIMuDkIcvg6J,6zCJTh1VLjHIJV3BOSXyVB,https://i.scdn.co/image/ab6761610000f1782c9e03b96981c5c92261d7e1
Sometimes Love Takes So Long,Illiterate Light,38,0.639,0.478,115.013,0.0281,220984,['Virginia Indie'],27,1vEqG4Bxz3YIMuDkIcvg6J,0EJI36CptZJo8y9COiqSu4,https://i.scdn.co/image/ab6761610000f1782c9e03b96981c5c92261d7e1
Better Than I Used To,Illiterate Light,35,0.438,0.637,78.089,0.0272,257637,['Virginia Indie'],27,1vEqG4Bxz3YIMuDkIcvg6J,4OHGeA6HhKm4mSO97m6wDs,https://i.scdn.co/image/ab6761610000f1782c9e03b96981c5c92261d7e1
Freedom,Illiterate Light,26,0.593,0.756,103.12,0.0548,235164,['Virginia Indie'],27,1vEqG4Bxz3YIMuDkIcvg6J,5rPKOVZtsRfdTuLWnnGrrY,https://i.scdn.co/image/ab6761610000f1782c9e03b96981c5c92261d7e1
Don’t Wanna Love U,Joe P,48,0.42,0.875,108.555,0.0553,209418,['Asbury Park Indie'],47,3pIwImfumJioKb0zHHP61x,09ofD7zRn8MmokbYlhjMWA,https://i.scdn.co/image/ab6761610000f178fbb2a184581d9cefffdb0839
Glass House,Joe P,48,0.586,0.814,117.059,0.079,223225,['Asbury Park Indie'],47,3pIwImfumJioKb0zHHP61x,6SIKqz0nWVP5OoYDHb7Jwx,https://i.scdn.co/image/ab6761610000f178fbb2a184581d9cefffdb0839
All Day I Dream About,Joe P,47,0.578,0.744,130.031,0.0433,200988,['Asbury Park Indie'],47,3pIwImfumJioKb0zHHP61x,3RdDhtBteHxiehIooekE8Z,https://i.scdn.co/image/ab6761610000f178fbb2a184581d9cefffdb0839
Baby Teeth (feat. Mothica),Joe P,42,0.601,0.694,90.011,0.0249,211608,['Asbury Park Indie'],47,3pIwImfumJioKb0zHHP61x,2Ar3gB2dj1xPFULwY7NI43,https://i.scdn.co/image/ab6761610000f178fbb2a184581d9cefffdb0839
Shadow in the Sun,Joe P,49,0.641,0.789,118.041,0.0335,193764,['Asbury Park Indie'],47,3pIwImfumJioKb0zHHP61x,6xaMXvpkmVow1RAinlthUT,https://i.scdn.co/image/ab6761610000f178fbb2a184581d9cefffdb0839
Off My Mind,Joe P,60,0.574,0.664,111.933,0.0334,213855,['Asbury Park Indie'],47,3pIwImfumJioKb0zHHP61x,7n6QMW76A5qgfn0Mb4aL7i,https://i.scdn.co/image/ab6761610000f178fbb2a184581d9cefffdb0839
Sweet Symphony (feat. Chris Stapleton),Joy Oladokun,65,0.393,0.28,170.51,0.0502,228076,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,4N1QzEzQudrgGMWjPZhaX2,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
We're All Gonna Die (with Noah Kahan),Joy Oladokun,55,0.511,0.747,95.034,0.042,179202,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,5hqTZiZ6Kj3QOvhhr27W3L,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
Black Car,Joy Oladokun,58,0.634,0.391,96.959,0.0285,171700,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,14mxkRSXKwq5vsx1xPUdau,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
Purple Haze,Joy Oladokun,43,0.8,0.325,91.985,0.033,205395,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,22fGoFEgr9veGbp8r0E1N6,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
Taking Things For Granted,Joy Oladokun,45,0.594,0.653,141.893,0.0352,216167,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,3I6n5FDKw6TCjPw7JjLHSG,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
Someone Like You (feat. Joy Oladokun),Joy Oladokun,70,0.614,0.526,177.913,0.0603,186552,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,0hiHNxqKGf3GZgVTIOAiiK,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
look up,Joy Oladokun,62,0.446,0.295,119.931,0.0321,213933,"['Black Americana', 'La Pop']",58,7rrTqtOUOwva4sgTx9C9F9,0oEji7lz6paMOdk97XEK4Z,https://i.scdn.co/image/ab6761610000f17868a8c2cc78a60d1a854c67af
Jungle Boogie,Kool & The Gang,66,0.808,0.85,106.855,0.0868,186533,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,3K0SJUQNbOkUprTFcwwAKN,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Cherish - Single Version,Kool & The Gang,69,0.643,0.568,95.17,0.0222,238000,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,2yCAGizViD7HZXwNYxJToQ,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Ladies Night - Single Version,Kool & The Gang,64,0.651,0.777,111.707,0.167,208733,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,3pMeuv4OBarYqVR2bqCPVN,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Hollywood Swinging,Kool & The Gang,59,0.623,0.824,111.356,0.0479,279933,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,6igsoAR6Co9u7Rq3U7mlOD,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Celebration,Kool & The Gang,74,0.885,0.664,121.632,0.0524,298866,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,3K7Q9PHUWPTaknlbFPThn2,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Summer Madness,Kool & The Gang,62,0.298,0.327,175.898,0.031,257866,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,2uMqG8w8oi09fB2YA2QLOm,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Get Down On It - Single Version,Kool & The Gang,71,0.877,0.56,110.86,0.0621,211680,"['Disco', 'Funk', 'Motown', 'Soft Rock', 'Soul']",66,3VNITwohbvU5Wuy5PC6dsI,2je56j0xuoTi1gYkLLMlJU,https://i.scdn.co/image/ab6761610000f17869287c3f1b150bbead642499
Trouble in Mind,Larkin Poe,39,0.547,0.972,121.03,0.0893,222733,['Modern Blues Rock'],46,7d10VF1J4LqW7vrpPOngzm,0e3ElMapLJIe0uIchrFVBt,https://i.scdn.co/image/ab6761610000f17845b22863aa39767cdf7513bf
Deep Stays Down,Larkin Poe,43,0.74,0.429,72.993,0.0838,199874,['Modern Blues Rock'],46,7d10VF1J4LqW7vrpPOngzm,4ludCkJK1UF7PbxsbQMHDg,https://i.scdn.co/image/ab6761610000f17845b22863aa39767cdf7513bf
Bleach Blonde Bottle Blues,Larkin Poe,40,0.437,0.613,131.621,0.0519,193444,['Modern Blues Rock'],46,7d10VF1J4LqW7vrpPOngzm,3cRhk3aGHPTe4aptRyQAJW,https://i.scdn.co/image/ab6761610000f17845b22863aa39767cdf7513bf
Get Up,Larkin Poe,41,0.448,0.709,164.916,0.0478,140543,['Modern Blues Rock'],46,7d10VF1J4LqW7vrpPOngzm,7bXqvbsH7owO0tjlzHItqX,https://i.scdn.co/image/ab6761610000f17845b22863aa39767cdf7513bf
Holy Ghost Fire,Larkin Poe,42,0.523,0.811,92.793,0.0377,202917,['Modern Blues Rock'],46,7d10VF1J4LqW7vrpPOngzm,59wQXbDYHOHYUbLRySohsP,https://i.scdn.co/image/ab6761610000f17845b22863aa39767cdf7513bf
