Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
Insônia - Ao Vivo,LUDMILLA,69,0.601,0.667,147.904,0.0696,181157,"['Funk Carioca', 'Funk Pop', 'Funk Rj', 'Pagode Baiano', 'Pop Nacional']",80.0,3CDoRporvSjdzTrm99a3gi,3EM71GPnUGJ75uDhkH77pq,https://i.scdn.co/image/ab6761610000f178cbc5629f5ff6eecca7d192e8
No_Se_Ve.mp3,LUDMILLA,72,0.765,0.659,132.066,0.0825,203636,"['Funk Carioca', 'Funk Pop', 'Funk Rj', 'Pagode Baiano', 'Pop Nacional']",80.0,3CDoRporvSjdzTrm99a3gi,2df5CkXBJO7jTGXm54dFJy,https://i.scdn.co/image/ab6761610000f178cbc5629f5ff6eecca7d192e8
Maliciosa - Ao Vivo,LUDMILLA,71,0.607,0.814,176.032,0.106,167027,"['Funk Carioca', 'Funk Pop', 'Funk Rj', 'Pagode Baiano', 'Pop Nacional']",80.0,3CDoRporvSjdzTrm99a3gi,3CJiho39iutZrDxQG5Vubl,https://i.scdn.co/image/ab6761610000f178cbc5629f5ff6eecca7d192e8
Falta de Mim - Ao Vivo,LUDMILLA,69,0.669,0.843,148.942,0.232,154164,"['Funk Carioca', 'Funk Pop', 'Funk Rj', 'Pagode Baiano', 'Pop Nacional']",80.0,3CDoRporvSjdzTrm99a3gi,2IGh6DnMiX408xwoJP9Lmb,https://i.scdn.co/image/ab6761610000f178cbc5629f5ff6eecca7d192e8
Young And Beautiful,Lana Del Rey,86,0.324,0.416,113.986,0.0368,236053,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,2nMeu6UenVvwUktBCpLMK9,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Cinnamon Girl,Lana Del Rey,84,0.294,0.337,91.781,0.036,300683,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,2mdEsXPu8ZmkHRRtAdC09e,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Margaret (feat. Bleachers),Lana Del Rey,83,0.452,0.247,102.412,0.033,339890,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,1o82DwNisONAd2mu1RcGE6,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Summertime Sadness,Lana Del Rey,77,0.566,0.647,111.96,0.0335,264773,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,1Ist6PR2BZR3n2z2Y5R6S1,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Brooklyn Baby,Lana Del Rey,82,0.404,0.664,107.747,0.0407,351640,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,1NZs6n6hl8UuMaX0UC0YTz,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Video Games,Lana Del Rey,72,0.39,0.252,122.053,0.0298,281946,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,3WD91HQDBIavSapet3ZpjG,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Let The Light In (feat. Father John Misty),Lana Del Rey,84,0.327,0.452,132.427,0.0277,278126,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,4qG7hWhljsqqENL5PaLA2z,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Radio,Lana Del Rey,74,0.42,0.837,75.043,0.061,214586,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,3QhfFRPkhPCR1RMJWV1gde,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
West Coast,Lana Del Rey,84,0.527,0.591,123.167,0.0396,256760,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,5Y6nVaayzitvsD5F7nr3DV,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Say Yes To Heaven,Lana Del Rey,87,0.49,0.352,99.992,0.0254,209156,"['Art Pop', 'Pop']",90.0,00FQb4jTyendYWaN8pK0wa,6GGtHZgBycCgGBUhZo81xe,https://i.scdn.co/image/ab6761610000f178b99cacf8acd5378206767261
Look On Down From The Bridge,Mazzy Star,65,0.37,0.0772,119.942,0.0414,287893,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,010ALbbh5KlQ4fKWgSdhRd,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Five String Serenade,Mazzy Star,57,0.407,0.0926,161.916,0.0318,264466,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,7pfqtkZsNheOoDziqquDT3,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Blue Light,Mazzy Star,64,0.451,0.222,138.943,0.0285,310733,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,3BdHMOIA9B0bN53jbE5nWe,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Fade Into You,Mazzy Star,83,0.42,0.33,157.143,0.0275,295600,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,1LzNfuep1bnAUR9skqdHCK,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Into Dust,Mazzy Star,62,0.415,0.132,169.006,0.0353,336760,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,7l5nkTZpoD93OkynN0gcon,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Be My Angel,Mazzy Star,63,0.356,0.426,165.323,0.0265,197333,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,3R6kyOmqWcAsqZqqe9CGL0,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Give You My Lovin,Mazzy Star,58,0.559,0.286,173.004,0.0366,230066,"['Dream Pop', 'Melancholia', 'Shoegaze', 'Slowcore']",68.0,37w38cCSGgKLdayTRjna4W,7Gwi3AOnlyXkt6yJzU3BmM,https://i.scdn.co/image/027fe626877b0c8d40d0d6082f8ee7baec738fa7
Hey Baby,No Doubt,59,0.705,0.872,93.628,0.126,207040,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,2QsoVMTKj5m5kgztTOep98,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Bathwater,No Doubt,53,0.624,0.732,145.929,0.0543,242800,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,3xbZU7KENdHZrX99VDNGwx,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Don't Speak,No Doubt,79,0.52,0.709,76.039,0.0352,263560,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,6urCAbunOQI4bLhmGpX7iS,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Hella Good,No Doubt,65,0.772,0.665,115.138,0.0349,242586,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,6AfLmKXzhEZjwiVPs5jhdV,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Underneath It All,No Doubt,65,0.729,0.731,138.204,0.0682,302720,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,6fR6Z0Vc1K6yQWNUIKjAIR,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Ex-Girlfriend,No Doubt,55,0.546,0.907,173.178,0.09,212400,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,5ECMRJbRlj0FZRg9cRg94m,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Sunday Morning,No Doubt,60,0.581,0.806,157.129,0.0309,273066,"['Dance Pop', 'Dance Rock', 'Permanent Wave', 'Pop Rock', 'Rock']",68.0,0cQbJU1aAzvbEmTuljWLlF,6yCjhDzcVIfxvTjBKhhn7P,https://i.scdn.co/image/3877d00cef020004a2b8fcb9d69d85981f0b1f38
Prada,RAYE,91,0.638,0.717,141.904,0.0375,132359,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,59NraMJsLaMCVtwXTSia8i,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
Secrets,RAYE,70,0.848,0.768,118.961,0.0373,176766,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,66W1rVTnEv86dIkFhoiElg,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
The Weekend,RAYE,68,0.679,0.772,93.201,0.199,206035,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,1r16zpUZ2nH44uOXlBGrbm,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
BED,RAYE,72,0.671,0.782,123.989,0.0341,178087,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,0siYMEsGrzzzlWLXK5zJfS,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
Escapism.,RAYE,84,0.538,0.742,96.107,0.114,272373,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,5mHdCZtVyb4DcJw8799hZp,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
You Don't Know Me (feat. RAYE),RAYE,68,0.879,0.665,123.977,0.145,212573,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,4DJORZgsbqnEJ4f4B9TBGV,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
Flip A Switch.,RAYE,69,0.704,0.535,94.018,0.0405,201373,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,252ZECHopILLs10pMfE76N,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
Prada (feat. D-Block Europe) - Valexus Remix,RAYE,74,0.67,0.748,153.938,0.123,135125,"['UK Contemporary R&B', 'UK Pop']",79.0,5KKpBU5eC2tJDzf0wmlRp2,1hmI7H4W0ChPH6vfa9i2CQ,https://i.scdn.co/image/ab6761610000f1780550f0badff3ad04802b1e86
Tummy Hurts,Reneé Rapp,77,0.641,0.68,149.757,0.288,168978,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,0hFTdvxUbHl1CqrdZcbWtZ,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
In The Kitchen,Reneé Rapp,73,0.364,0.294,79.477,0.0504,227749,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,2VFetGqLYq0Pc8ZtRYCaeL,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
Talk Too Much,Reneé Rapp,70,0.682,0.53,112.694,0.0537,196679,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,1ekAgx1qOdnVoSlmkHghKq,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
Snow Angel,Reneé Rapp,71,0.391,0.21,65.363,0.0333,215464,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,6skUuqrKMQIjjo75hWGAvQ,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
World Burn,Reneé Rapp,69,0.392,0.63,91.918,0.0519,215936,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,12t8ncJH9PC4P9SxvEEySH,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
Poison Poison,Reneé Rapp,74,0.825,0.498,111.022,0.043,191451,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,7e1arKsP7vPjdwssVPHgZk,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
Too Well,Reneé Rapp,75,0.668,0.618,120.951,0.0607,156631,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,6Szgu8v7CAapag3XuuJX0b,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
Pretty Girls,Reneé Rapp,76,0.637,0.519,109.795,0.114,146234,"['Alt Z', 'Singer-Songwriter Pop']",75.0,2hUYKu1x0UZQXvzCmggvSn,1dh5DUke1yHJzIF3Sa7nXC,https://i.scdn.co/image/ab6761610000f1784aed33b212aa2368af8818bf
emails i can’t send,Sabrina Carpenter,72,0.515,0.387,86.313,0.192,104408,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,2qLyo5FeWquE7HBUbcVnEy,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Read your Mind,Sabrina Carpenter,72,0.672,0.803,120.058,0.049,207849,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,4Wos0h9ECU2Z3oJMTQxpbc,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
because i liked a boy,Sabrina Carpenter,78,0.386,0.592,146.879,0.374,196458,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,32FhTAAjKZaBein150o3Px,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
On My Way,Sabrina Carpenter,70,0.522,0.697,169.775,0.103,193959,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,3BomnHfqKZCdPJC9bkGBjE,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Thumbs,Sabrina Carpenter,73,0.73,0.718,135.045,0.0478,216466,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,6WC5fhc9XMaCrUNKNjm9xE,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Looking at Me,Sabrina Carpenter,77,0.681,0.798,105.99,0.0375,181120,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,59tskctgqUmjCWAwhzYAFm,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Nonsense,Sabrina Carpenter,88,0.74,0.697,138.992,0.034,163648,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,6dgUya35uo964z7GZXM07g,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Already Over,Sabrina Carpenter,68,0.546,0.788,113.582,0.543,170827,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,5QhJorJmjqYfETfqgBtGg3,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Feather,Sabrina Carpenter,91,0.787,0.686,123.51,0.0339,185552,['Pop'],81.0,74KM79TiuVKeVCqs8QtB0B,2Zo1PcszsT9WQ0ANntJbID,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47
Every Day's A Lesson In Humility,Suki Waterhouse,53,0.413,0.545,181.343,0.0455,216189,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,61McqEmrnduKFDgd0lY6xf,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
My Mind,Suki Waterhouse,55,0.268,0.288,123.127,0.0321,190841,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,7fPSEiiNsZ5JybOoXLkaZN,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
Brutally,Suki Waterhouse,56,0.55,0.193,92.485,0.0268,208105,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,4z6qtN4iZ7MPVZYCtiSgsM,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
Melrose Meltdown,Suki Waterhouse,56,0.41,0.346,90.062,0.0335,212582,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,0oXD7ewBoYpsLmgG07VMF6,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
Johanna,Suki Waterhouse,65,0.528,0.824,119.959,0.0346,155565,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,6gH2V6XzhDXfTqml6c2w4Z,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
OMG,Suki Waterhouse,69,0.547,0.693,105.904,0.0282,178569,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,64pGB9FHgZsu60aNC3mK9s,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
Nostalgia,Suki Waterhouse,60,0.518,0.445,153.988,0.027,237316,['Indie Pop'],68.0,5GGJosGMs08YEmKTZJe1fL,3gV7y7IwafryNLEnhh9gKb,https://i.scdn.co/image/ab6761610000f1783ce0e49616c5de9e318271c5
Essence (feat. Tems),Tems,74,0.849,0.707,104.027,0.113,248040,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,5FG7Tl93LdH117jEKYl3Cm,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Free Mind,Tems,74,0.562,0.463,125.15,0.0787,247578,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,2mzM4Y0Rnx2BDZqRnhQ5Q6,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Higher,Tems,74,0.609,0.581,102.964,0.277,196204,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,2QdSb68BzZGMgCbsrFmSLc,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Me & U,Tems,80,0.775,0.662,112.014,0.0408,192935,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,4nFrcGM7MY1mpoQCC7Kefj,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
WAIT FOR U (feat. Drake & Tems),Tems,83,0.463,0.642,83.389,0.34,189893,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,59nOXPmaKlBfGMDeOVGrIK,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Replay,Tems,68,0.613,0.549,123.879,0.231,179999,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,2dFqK2ZkYB9Xc47gr3xXWl,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Fountains (with Tems),Tems,71,0.843,0.485,100.053,0.195,192417,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,08XWh5c0BMyD1nKVxxl91z,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Damages,Tems,68,0.712,0.497,128.385,0.431,169411,"['Afro R&B', 'Afrobeats', 'Alte', 'Nigerian Pop']",74.0,687cZJR45JO7jhk1LHIbgq,3Xfwu3xtPqmJ4nM4jpBm8O,https://i.scdn.co/image/ab6761610000f1783c67a8b793f5b3a9d52a493f
Touching Yourself,The Japanese House,67,0.714,0.68,108.001,0.026,181586,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,1HfsmNlg8xxhOr9N2i4Q0n,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Sunshine Baby,The Japanese House,62,0.549,0.579,87.987,0.0318,219813,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,7ihVeKd4RjiZ3y12nDhPZO,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Saw You In A Dream,The Japanese House,60,0.607,0.451,94.054,0.0286,208280,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,0U3u0HdRQjD8mAMYBak4Ok,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Indexical reminder of a morning well spent,The Japanese House,54,0.624,0.283,101.89,0.0278,283266,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,6w8NOOj4f8FhF6346a7Ulx,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Something Has to Change,The Japanese House,54,0.702,0.565,125.02,0.0328,191200,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,2KWI43agrQEFVLM3soOmKW,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Boyhood,The Japanese House,59,0.613,0.648,114.94,0.075,189624,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,6HBNGrp119jJwbklsGOuUh,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Morning Pages,The Japanese House,52,0.61,0.425,135.007,0.0348,227706,"['Indie Pop', 'Indietronica', 'Modern Dream Pop', 'POV: Indie', 'Vapor Soul']",60.0,3IunaFjvNKj98JW89JYv9u,0hUUCxji9cN0gb8Twf0a0n,https://i.scdn.co/image/ab6761610000f178219ef33af431aa46dda33714
Needs,Tinashe,66,0.78,0.42,99.024,0.1,146791,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,6sg284TefDkBpFh0317Agp,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
All My Friends (feat. Tinashe & Chance the Rapper),Tinashe,70,0.681,0.521,94.997,0.141,229746,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,6TaqooOXAEcijL6G1AWS2K,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
All Hands on Deck,Tinashe,54,0.798,0.532,96.992,0.0489,221040,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,1kXmApTm4wonqscYBoLwxj,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
2 On (feat. ScHoolboy Q),Tinashe,74,0.742,0.595,101.013,0.107,227000,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,3jVtllWS5CFFWLQng8sKsr,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
ZOOM,Tinashe,57,0.506,0.818,172.081,0.0775,225693,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,5BrX72zkxJaowRZwgM8wyB,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
Lean On Me,Tinashe,55,0.686,0.738,101.829,0.287,149856,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,5acSb48zFAcXTdL5Wsk8xx,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
Throw A Fit,Tinashe,55,0.888,0.586,150.051,0.0604,158757,"['Alternative R&B', 'Dance Pop', 'Metropopolis', 'Pop', 'R&B', 'Urban Contemporary']",66.0,0NIIxcxNHmOoyBx03SfTCD,7D8aQaRzoi9Qzz5yerVK5b,https://i.scdn.co/image/ab6761610000f17874cca01a52304bfd552cd17d
I Saw,Young Fathers,51,0.596,0.774,135.935,0.0886,207340,"['Abstract Hip Hop', 'Art Pop', 'Chamber Psych', 'Scottish Hip Hop']",50.0,5mZC7ndY6oGMxJentRwsuV,5wDEOCfVVAqkdjkrSwDwGJ,https://i.scdn.co/image/ab6761610000f178bea3573b4a8ee78897d8f0a9
Voodoo in My Blood,Young Fathers,36,0.625,0.872,109.974,0.0373,241132,"['Abstract Hip Hop', 'Art Pop', 'Chamber Psych', 'Scottish Hip Hop']",50.0,5mZC7ndY6oGMxJentRwsuV,3iyJPBtWnucN4b5CoC9Zhv,https://i.scdn.co/image/ab6761610000f178bea3573b4a8ee78897d8f0a9
Drum,Young Fathers,44,0.442,0.891,162.012,0.0828,218737,"['Abstract Hip Hop', 'Art Pop', 'Chamber Psych', 'Scottish Hip Hop']",50.0,5mZC7ndY6oGMxJentRwsuV,0woEYg2SEO3u2MFKmVnDgM,https://i.scdn.co/image/ab6761610000f178bea3573b4a8ee78897d8f0a9
In My View,Young Fathers,46,0.402,0.758,130.579,0.366,195445,"['Abstract Hip Hop', 'Art Pop', 'Chamber Psych', 'Scottish Hip Hop']",50.0,5mZC7ndY6oGMxJentRwsuV,6dqs8fnEKzvqYta2abiJKN,https://i.scdn.co/image/ab6761610000f178bea3573b4a8ee78897d8f0a9
Geronimo,Young Fathers,46,0.4,0.49,176.107,0.0342,213671,"['Abstract Hip Hop', 'Art Pop', 'Chamber Psych', 'Scottish Hip Hop']",50.0,5mZC7ndY6oGMxJentRwsuV,1miJ79Xlen9j3MjSl0dzZh,https://i.scdn.co/image/ab6761610000f178bea3573b4a8ee78897d8f0a9
Shame,Young Fathers,47,0.522,0.845,158.965,0.0345,249706,"['Abstract Hip Hop', 'Art Pop', 'Chamber Psych', 'Scottish Hip Hop']",50.0,5mZC7ndY6oGMxJentRwsuV,0BxwLWELYVGKqzUGXJNmT7,https://i.scdn.co/image/ab6761610000f178bea3573b4a8ee78897d8f0a9
skylinny,bar italia,46,0.787,0.788,122.34,0.0608,88615,"['Crank Wave', 'Hypnagogic Pop']",44.0,6tYmTHApvspl6KAgTfHjAY,7kkId3cTmIILVy4FHtbRNq,https://i.scdn.co/image/ab6761610000f178f166157135cbf8d9731f14f3
my little tony,bar italia,48,0.414,0.95,119.058,0.0657,179562,"['Crank Wave', 'Hypnagogic Pop']",44.0,6tYmTHApvspl6KAgTfHjAY,08PgEBgGK65DZpxudS1J73,https://i.scdn.co/image/ab6761610000f178f166157135cbf8d9731f14f3
Nurse!,bar italia,43,0.685,0.598,117.99,0.0305,228268,"['Crank Wave', 'Hypnagogic Pop']",44.0,6tYmTHApvspl6KAgTfHjAY,2gBHfUuzqb4JP662SOIX7O,https://i.scdn.co/image/ab6761610000f178f166157135cbf8d9731f14f3
punkt,bar italia,43,0.531,0.869,134.048,0.0299,145521,"['Crank Wave', 'Hypnagogic Pop']",44.0,6tYmTHApvspl6KAgTfHjAY,1qEwd9Ri11ReUmBzWKSOx8,https://i.scdn.co/image/ab6761610000f178f166157135cbf8d9731f14f3
