Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
The Rat,The Walkmen,56,0.167,0.921,168.225,0.061,262226,"['Chamber Pop', 'Indie Rock', 'Noise Pop']",45,6kFay2DQ5aZfeu5OsrF3Pw,2YIOkqKgg3jZEFoL5qcEPT,https://i.scdn.co/image/ab6761610000f178aefcc48f32686224654746ca
In the New Year,The Walkmen,32,0.118,0.741,164.624,0.0421,262266,"['Chamber Pop', 'Indie Rock', 'Noise Pop']",45,6kFay2DQ5aZfeu5OsrF3Pw,03F9c13uuAonNSjeFZCcJ9,https://i.scdn.co/image/ab6761610000f178aefcc48f32686224654746ca
Closer To The Edge,Thirty Seconds To Mars,62,0.502,0.948,139.979,0.12,273466,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,0UZwcRQAk4QR09HtGRZhYC,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
Kings And Queens,Thirty Seconds To Mars,62,0.293,0.817,165.0,0.0852,347666,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,4sjLcE0GQ6urc4iUXsUPe9,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
Stuck,Thirty Seconds To Mars,65,0.616,0.757,123.053,0.0562,182746,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,483ngpflrHCLnkBSXsSnsb,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
From Yesterday,Thirty Seconds To Mars,61,0.468,0.876,135.062,0.0692,247373,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,1JBa9B1iA4yNVpJ5wVGrZH,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
A Beautiful Lie,Thirty Seconds To Mars,52,0.479,0.929,159.949,0.0921,245306,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,0mmaX70fKuhgg0hDrfsS29,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
Seasons,Thirty Seconds To Mars,63,0.551,0.731,84.867,0.032,166106,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,6luU2kGjaui6Tm4tfKLiFn,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
This Is War,Thirty Seconds To Mars,67,0.402,0.723,160.047,0.0579,326983,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,2D52zjCyqEIQa221lhw6uk,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
Attack,Thirty Seconds To Mars,67,0.333,0.877,175.095,0.0603,188186,"['Modern Rock', 'Post-Grunge']",69,0RqtSIYZmd4fiBKVFqyIqD,0lHSJ0ZP8uUPnJXhMdGjOK,https://i.scdn.co/image/ab6761610000f178b774cdeee5ba949d86d6646e
Poppy,Wunderhorse,38,0.208,0.943,169.633,0.121,273023,[],45,41pd7r1XBRsvdxY3vHEgib,7nintSHPcKjyFkNH79PFd5,https://i.scdn.co/image/ab6761610000f1783fdd9d23f27f03734c1288b7
Butterflies,Wunderhorse,45,0.431,0.642,141.75,0.0288,205293,[],45,41pd7r1XBRsvdxY3vHEgib,6jD1XCmOrPYs0LnC787bRj,https://i.scdn.co/image/ab6761610000f1783fdd9d23f27f03734c1288b7
17,Wunderhorse,39,0.48,0.612,112.58,0.0325,193117,[],45,41pd7r1XBRsvdxY3vHEgib,7tkKTcUt7c4rrEs6E68oJj,https://i.scdn.co/image/ab6761610000f1783fdd9d23f27f03734c1288b7
Atlantis,Wunderhorse,41,0.456,0.465,151.549,0.0314,151933,[],45,41pd7r1XBRsvdxY3vHEgib,610BCrpGo86lwdQYM7Uk90,https://i.scdn.co/image/ab6761610000f1783fdd9d23f27f03734c1288b7
Girl Behind The Glass,Wunderhorse,43,0.45,0.462,94.903,0.0249,196560,[],45,41pd7r1XBRsvdxY3vHEgib,70LWfy4gnw3wqhYrNp0yn9,https://i.scdn.co/image/ab6761610000f1783fdd9d23f27f03734c1288b7
Morphine,Wunderhorse,37,0.592,0.31,137.865,0.0318,294280,[],45,41pd7r1XBRsvdxY3vHEgib,3jn8DVkgWJcbYGZDb7cFd9,https://i.scdn.co/image/ab6761610000f1783fdd9d23f27f03734c1288b7
Sacrilege,Yeah Yeah Yeahs,54,0.527,0.947,119.976,0.0548,230213,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,2pQZ9g4vaFNXO42kMe8e3w,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Gold Lion,Yeah Yeah Yeahs,54,0.521,0.848,158.739,0.065,187133,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,6ttg1sxtU12beFZkjoc6j5,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Y Control,Yeah Yeah Yeahs,53,0.427,0.965,131.948,0.15,240760,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,5tryzDT3iMMcONq3YHWgC9,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Maps,Yeah Yeah Yeahs,70,0.502,0.941,119.783,0.0716,219986,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,0hDQV9X1Da5JrwhK8gu86p,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Burning,Yeah Yeah Yeahs,56,0.528,0.799,116.005,0.047,245120,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,4JFet0crxTPHFV2n1ZqZKV,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Heads Will Roll - A-Trak Remix,Yeah Yeah Yeahs,62,0.744,0.614,131.994,0.0838,383546,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,2idmlkd8oUaQvYEtINpLBX,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Spitting Off the Edge of the World,Yeah Yeah Yeahs,59,0.413,0.722,109.948,0.036,257746,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,0JX23XA8E7aN1Chj32kgVn,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
Soft Shock,Yeah Yeah Yeahs,52,0.598,0.81,125.035,0.0269,233106,"['Alternative Dance', 'Alternative Rock', 'Art Pop', 'Dance-Punk', 'Garage Rock', 'Indie Rock', 'Modern Rock', 'Neo-Synthpop', 'New Rave']",64,3TNt4aUIxgfy9aoaft5Jj2,4Ku70eDzBKu5EP3oH7Ki9v,https://i.scdn.co/image/ab6761610000f1780185e7016121628470a1b73b
RUNAWAY,half•alive,54,0.676,0.594,131.922,0.053,162200,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,0Dit4xsY3yFY73b19VxsYE,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
arrow,half•alive,53,0.797,0.606,99.982,0.0938,222706,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,6HGDxEtcoUsztb2xeVOXTP,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
Subliminal,half•alive,52,0.653,0.738,147.134,0.102,165130,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,2L5watN9wy4bAnBvhxYg8r,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
creature,half•alive,58,0.477,0.523,113.196,0.141,335066,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,6tJkq3zUXlEjWluMW9Hdij,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
Summerland,half•alive,50,0.709,0.799,103.879,0.143,229653,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,64ch5GFGb2lq9NbjPdjkaM,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
The Fall,half•alive,59,0.656,0.741,82.988,0.0505,186945,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,2VgQLPaAPaJRIXeL0FIW2q,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
Did I Make You Up?,half•alive,50,0.714,0.623,95.048,0.0367,149773,"['Alt Z', 'POV: Indie']",57,7sOR7gk6XUlGnxj3p9F54k,6uc6et9rL6dHhdnLc5LsFP,https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad
